"Patch","Pred","Spp","PredSize","PreySize"
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",19,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",21,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",20,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",18,0
"AA1","Nucella_ostrina","Not_Feeding",19,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",8,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",18,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",18,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",14,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",19,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",7,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",16,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",9,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",19,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",10,0
"AA1","Nucella_ostrina","Not_Feeding",17,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",18,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",13,0
"AA1","Nucella_ostrina","Not_Feeding",12,0
"AA1","Nucella_ostrina","Not_Feeding",15,0
"AA1","Nucella_ostrina","Not_Feeding",11,0
"AA2","Nucella_canaliculata","Balanus_glandula",15,1
"AA2","Nucella_canaliculata","Balanus_glandula",12,2
"AA2","Nucella_canaliculata","Balanus_glandula",14,4
"AA2","Nucella_canaliculata","Balanus_glandula",17,3
"AA2","Nucella_canaliculata","Balanus_glandula",9,3
"AA2","Nucella_canaliculata","Balanus_glandula",18,2
"AA2","Nucella_canaliculata","Balanus_glandula",18,4
"AA2","Nucella_canaliculata","Balanus_glandula",19,1
"AA2","Nucella_canaliculata","Mytilus_trossulus",17,7
"AA2","Nucella_canaliculata","Mytilus_trossulus",24,31
"AA2","Nucella_canaliculata","Mytilus_trossulus",14,23
"AA2","Nucella_canaliculata","Not_Feeding",9,0
"AA2","Nucella_canaliculata","Not_Feeding",16,0
"AA2","Nucella_canaliculata","Not_Feeding",23,0
"AA2","Nucella_canaliculata","Not_Feeding",20,0
"AA2","Nucella_canaliculata","Not_Feeding",11,0
"AA2","Nucella_canaliculata","Not_Feeding",15,0
"AA2","Nucella_canaliculata","Not_Feeding",9,0
"AA2","Nucella_canaliculata","Not_Feeding",17,0
"AA2","Nucella_canaliculata","Not_Feeding",9,0
"AA2","Nucella_canaliculata","Not_Feeding",22,0
"AA2","Nucella_canaliculata","Not_Feeding",8,0
"AA2","Nucella_canaliculata","Not_Feeding",17,0
"AA2","Nucella_canaliculata","Not_Feeding",14,0
"AA2","Nucella_canaliculata","Not_Feeding",17,0
"AA2","Nucella_canaliculata","Not_Feeding",11,0
"AA2","Nucella_canaliculata","Not_Feeding",14,0
"AA2","Nucella_canaliculata","Not_Feeding",10,0
"AA2","Nucella_canaliculata","Not_Feeding",13,0
"AA2","Nucella_canaliculata","Not_Feeding",16,0
"AA2","Nucella_canaliculata","Not_Feeding",13,0
"AA2","Nucella_canaliculata","Not_Feeding",15,0
"AA2","Nucella_canaliculata","Not_Feeding",19,0
"AA2","Nucella_canaliculata","Not_Feeding",16,0
"AA2","Nucella_canaliculata","Not_Feeding",16,0
"AA2","Nucella_canaliculata","Not_Feeding",20,0
"AA2","Nucella_canaliculata","Not_Feeding",19,0
"AA2","Nucella_canaliculata","Not_Feeding",10,0
"AA2","Nucella_canaliculata","Not_Feeding",13,0
"AA2","Nucella_canaliculata","Not_Feeding",20,0
"AA2","Nucella_canaliculata","Not_Feeding",17,0
"AA2","Nucella_canaliculata","Not_Feeding",14,0
"AA2","Nucella_canaliculata","Not_Feeding",10,0
"AA2","Nucella_canaliculata","Not_Feeding",19,0
"AA2","Nucella_canaliculata","Not_Feeding",8,0
"AA2","Nucella_canaliculata","Not_Feeding",10,0
"AA2","Nucella_canaliculata","Not_Feeding",8,0
"AA2","Nucella_canaliculata","Not_Feeding",16,0
"AA2","Nucella_canaliculata","Not_Feeding",10,0
"AA2","Nucella_ostrina","Balanus_glandula",19,4
"AA2","Nucella_ostrina","Balanus_glandula",18,2
"AA2","Nucella_ostrina","Balanus_glandula",17,4
"AA2","Nucella_ostrina","Balanus_glandula",17,4
"AA2","Nucella_ostrina","Balanus_glandula",18,3
"AA2","Nucella_ostrina","Balanus_glandula",11,1
"AA2","Nucella_ostrina","Balanus_glandula",16,1
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",17,4
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",17,3
"AA2","Nucella_ostrina","Balanus_glandula",16,2
"AA2","Nucella_ostrina","Balanus_glandula",18,4
"AA2","Nucella_ostrina","Balanus_glandula",19,3
"AA2","Nucella_ostrina","Balanus_glandula",18,4
"AA2","Nucella_ostrina","Balanus_glandula",20,4
"AA2","Nucella_ostrina","Balanus_glandula",20,4
"AA2","Nucella_ostrina","Balanus_glandula",19,2
"AA2","Nucella_ostrina","Balanus_glandula",11,2
"AA2","Nucella_ostrina","Balanus_glandula",17,3
"AA2","Nucella_ostrina","Balanus_glandula",18,4
"AA2","Nucella_ostrina","Balanus_glandula",15,3
"AA2","Nucella_ostrina","Balanus_glandula",18,2
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",17,3
"AA2","Nucella_ostrina","Balanus_glandula",20,3
"AA2","Nucella_ostrina","Balanus_glandula",9,1
"AA2","Nucella_ostrina","Balanus_glandula",20,4
"AA2","Nucella_ostrina","Balanus_glandula",17,4
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",17,2
"AA2","Nucella_ostrina","Balanus_glandula",14,3
"AA2","Nucella_ostrina","Balanus_glandula",12,2
"AA2","Nucella_ostrina","Balanus_glandula",15,3
"AA2","Nucella_ostrina","Balanus_glandula",17,3
"AA2","Nucella_ostrina","Balanus_glandula",19,2
"AA2","Nucella_ostrina","Balanus_glandula",16,2
"AA2","Nucella_ostrina","Balanus_glandula",19,3
"AA2","Nucella_ostrina","Balanus_glandula",20,3
"AA2","Nucella_ostrina","Balanus_glandula",11,1
"AA2","Nucella_ostrina","Balanus_glandula",15,2
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",16,3
"AA2","Nucella_ostrina","Balanus_glandula",16,2
"AA2","Nucella_ostrina","Balanus_glandula",15,3
"AA2","Nucella_ostrina","Balanus_glandula",18,3
"AA2","Nucella_ostrina","Balanus_glandula",9,2
"AA2","Nucella_ostrina","Balanus_glandula",19,4
"AA2","Nucella_ostrina","Balanus_glandula",15,2
"AA2","Nucella_ostrina","Balanus_glandula",18,4
"AA2","Nucella_ostrina","Mytilus_trossulus",16,12
"AA2","Nucella_ostrina","Mytilus_trossulus",15,7
"AA2","Nucella_ostrina","Mytilus_trossulus",14,14
"AA2","Nucella_ostrina","Mytilus_trossulus",15,21
"AA2","Nucella_ostrina","Mytilus_trossulus",17,11
"AA2","Nucella_ostrina","Mytilus_trossulus",19,9
"AA2","Nucella_ostrina","Mytilus_trossulus",19,10
"AA2","Nucella_ostrina","Mytilus_trossulus",18,8
"AA2","Nucella_ostrina","Mytilus_trossulus",17,14
"AA2","Nucella_ostrina","Mytilus_trossulus",14,20
"AA2","Nucella_ostrina","Mytilus_trossulus",16,20
"AA2","Nucella_ostrina","Mytilus_trossulus",15,24
"AA2","Nucella_ostrina","Mytilus_trossulus",15,10
"AA2","Nucella_ostrina","Mytilus_trossulus",16,21
"AA2","Nucella_ostrina","Mytilus_trossulus",16,14
"AA2","Nucella_ostrina","Mytilus_trossulus",16,13
"AA2","Nucella_ostrina","Mytilus_trossulus",14,9
"AA2","Nucella_ostrina","Semibalanus_cariosus",17,2
"AA2","Nucella_ostrina","Chthamalus_dalli",18,2
"AA2","Nucella_ostrina","Chthamalus_dalli",14,1
"AA2","Nucella_ostrina","Chthamalus_dalli",13,2
"AA2","Nucella_ostrina","Chthamalus_dalli",15,2
"AA2","Nucella_ostrina","Pollicipes_polymerus",18,6
"AA2","Nucella_ostrina","Pollicipes_polymerus",17,5
"AA2","Nucella_ostrina","Pollicipes_polymerus",17,4
"AA2","Nucella_ostrina","Pollicipes_polymerus",19,2
"AA2","Nucella_ostrina","Pollicipes_polymerus",12,2
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",12,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",2,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",11,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",9,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",23,0
"AA2","Nucella_ostrina","Not_Feeding",28,0
"AA2","Nucella_ostrina","Not_Feeding",30,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",8,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",26,0
"AA2","Nucella_ostrina","Not_Feeding",26,0
"AA2","Nucella_ostrina","Not_Feeding",28,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",12,0
"AA2","Nucella_ostrina","Not_Feeding",14,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",20,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",15,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",19,0
"AA2","Nucella_ostrina","Not_Feeding",17,0
"AA2","Nucella_ostrina","Not_Feeding",18,0
"AA2","Nucella_ostrina","Not_Feeding",13,0
"AA2","Nucella_ostrina","Not_Feeding",16,0
