published_data.originaltraitname,published_data.habitat,published_data.interactor1,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,sizepred,sizeprey
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Resource Consumption Rate,freshwater,Ischnura elegans elegans,NA,,,1.48176412361777e-06,kilogram,1.48176412361777e-06,kilogram (wet body mass),Daphnia magna,4.36e-08,kilogram,dry body mass (mean),6.05804403417864e-08,kilogram,6.05804403417864e-08,kilogram (wet body mass),1.48176412361777e-06,4.36e-08
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Predation Mortality Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Consumer Search Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Consumer Search Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Consumer Search Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Consumer Search Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Resource Consumption Probability,marine,Callinectes sapidus,0.15,meter,carapace width (mean),NA,,NA,,Crassostrea virginica,0.025,meter,shell length (mean),0.0090428843,kilogram,0.0090428843,kilogram (wet tissue mass),0.15,0.025
Fixed-point Activity Rate,freshwater,Daphnia magna,0.00104815,meter,body length (point),1.87218149421648e-08,kilogram,1.87218149421648e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.00104815,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0014481,meter,body length (point),3.33235618220969e-08,kilogram,3.33235618220969e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0014481,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.00170055,meter,body length (point),4.66221131550768e-08,kilogram,4.66221131550768e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.00170055,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0023009,meter,body length (point),8.60985880035485e-08,kilogram,8.60985880035485e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0023009,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0029401,meter,body length (point),1.42130934456625e-07,kilogram,1.42130934456625e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0029401,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.00104815,meter,body length (point),1.87218149421648e-08,kilogram,1.87218149421648e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.00104815,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.00170055,meter,body length (point),4.66221131550768e-08,kilogram,4.66221131550768e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.00170055,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0014481,meter,body length (point),3.33235618220969e-08,kilogram,3.33235618220969e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0014481,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0023009,meter,body length (point),8.60985880035485e-08,kilogram,8.60985880035485e-08,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0023009,NA
Fixed-point Activity Rate,freshwater,Daphnia magna,0.0029401,meter,body length (point),1.42130934456625e-07,kilogram,1.42130934456625e-07,kilogram (wet body mass),,NA,,not stated,NA,,NA,,0.0029401,NA
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Encounter Density Rate,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack-Field Reaction Probability,freshwater,Naucoris congrex,NA,,,7.68414514093972e-08,kilogram,7.68414514093972e-08,kilogram (wet body mass),Culicidae spp.,NA,,not stated,9.4e-06,kilogram,9.4e-06,kilogram (wet body mass),7.68414514093972e-08,9.4e-06
Attack Number Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Attack Number Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Attack Number Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Attack Number Rate,marine,Crangon septemspinosa,0.055,meter,body length (mean),0.0015122416,kilogram,0.0015122416,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.055,0.015
Foraging Velocity,marine,Crangon septemspinosa,0.05,meter,body length (mean),0.0011053179,kilogram,0.0011053179,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.05,0.015
Foraging Velocity,marine,Crangon septemspinosa,0.05,meter,body length (mean),0.0011053179,kilogram,0.0011053179,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.05,0.015
Foraging Velocity,marine,Crangon septemspinosa,0.05,meter,body length (mean),0.0011053179,kilogram,0.0011053179,kilogram (wet body mass),Pseudopleuronectes americanus,0.015,meter,body length (mean),1.3577859966866e-05,kilogram,1.3577859966866e-05,kilogram (wet body mass),0.05,0.015
