published_data.originalid,published_data.originaltraitname,published_data.originaltraitdef,published_data.standardisedtraitname,published_data.standardisedtraitdef,published_data.originaltraitvalue,published_data.originaltraitunit,published_data.originalerrorpos,published_data.originalerrorneg,published_data.originalerrorunit,published_data.standardisedtraitvalue,published_data.standardisedtraitunit,published_data.standardisederrorpos,published_data.standardisederrorneg,published_data.standardisederrorunit,published_data.replicates,published_data.habitat,published_data.labfield,published_data.arenavalue,published_data.arenaunit,published_data.arenavaluesi,published_data.arenaunitsi,published_data.ambienttemp,published_data.ambienttempmethod,published_data.ambienttempunit,published_data.ambientlight,published_data.ambientlightunit,published_data.secondstressor,published_data.secondstressordef,published_data.secondstressorvalue,published_data.secondstressorunit,published_data.timestart,published_data.timeend,published_data.totalobstimevalue,published_data.totalobstimeunit,published_data.totalobstimevaluesi,published_data.totalobstimeunitsi,published_data.totalobstimenotes,published_data.resrepvalue,published_data.resrepunit,published_data.resrepvaluesi,published_data.resrepunitsi,published_data.locationtext,published_data.locationtype,published_data.originallocationdate,published_data.locationdate,published_data.locationdateprecision,published_data.coordinatetype,published_data.latitude,published_data.longitude,published_data.interactor1,published_data.interactor1common,published_data.interactor1wholepart,published_data.interactor1wholeparttype,published_data.interactor1number,published_data.interactor1kingdom,published_data.interactor1phylum,published_data.interactor1class,published_data.interactor1order,published_data.interactor1family,published_data.interactor1genus,published_data.interactor1species,published_data.interactor1stage,published_data.interactor1temp,published_data.interactor1tempunit,published_data.interactor1tempmethod,published_data.interactor1growthtemp,published_data.interactor1growthtempunit,published_data.interactor1growthdur,published_data.interactor1growthdurunit,published_data.interactor1growthtype,published_data.interactor1acc,published_data.interactor1acctemp,published_data.interactor1acctempnotes,published_data.interactor1acctime,published_data.interactor1acctimenotes,published_data.interactor1acctimeunit,published_data.interactor1origtemp,published_data.interactor1origtempnotes,published_data.interactor1origtime,published_data.interactor1origtimenotes,published_data.interactor1origtimeunit,published_data.interactor1equilibtimevalue,published_data.interactor1equilibtimeunit,published_data.interactor1size,published_data.interactor1sizeunit,published_data.interactor1sizetype,published_data.interactor1sizesi,published_data.interactor1sizeunitsi,published_data.interactor1denvalue,published_data.interactor1denunit,published_data.interactor1dentypesi,published_data.interactor1denvaluesi,published_data.interactor1denunitsi,published_data.interactor1massvaluesi,published_data.interactor1massunitsi,published_data.interactor2,published_data.interactor2common,published_data.interactor2kingdom,published_data.interactor2phylum,published_data.interactor2class,published_data.interactor2order,published_data.interactor2family,published_data.interactor2genus,published_data.interactor2species,published_data.interactor2stage,published_data.interactor2temp,published_data.interactor2tempunit,published_data.interactor2tempmethod,published_data.interactor2growthtemp,published_data.interactor2growthtempunit,published_data.interactor2growthdur,published_data.interactor2growthdurunit,published_data.interactor2growthtype,published_data.interactor2acc,published_data.interactor2acctemp,published_data.interactor2acctempnotes,published_data.interactor2acctime,published_data.interactor2acctimenotes,published_data.interactor2acctimeunit,published_data.interactor2origtemp,published_data.interactor2origtempnotes,published_data.interactor2origtime,published_data.interactor2origtimenotes,published_data.interactor2origtimeunit,published_data.interactor2equilibtimevalue,published_data.interactor2equilibtimeunit,published_data.interactor2size,published_data.interactor2sizeunit,published_data.interactor2sizetype,published_data.interactor2sizesi,published_data.interactor2sizeunitsi,published_data.interactor2denvalue,published_data.interactor2denunit,published_data.interactor2dentypesi,published_data.interactor2denvaluesi,published_data.interactor2denunitsi,published_data.interactor2massvaluesi,published_data.interactor2massunitsi,published_data.physicalprocess,published_data.physicalprocess_1,published_data.physicalprocess_2,published_data.figuretable,published_data.citation,published_data.doi,published_data.submittedby,published_data.contributoremail,published_data.notes
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),2.6419,minute / 1 individual,0.4641,0.4641,,158.514,second / individual,27.846,27.846,95% CI,12,terrestrial,lab,,,,,25,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,25,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),2.8297,minute / 1 individual,0.3394,0.3394,,169.782,second / individual,20.364,20.364,95% CI,12,terrestrial,lab,,,,,27.5,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,27.5,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),2.9788,minute / 1 individual,0.8717,0.8717,,178.728,second / individual,52.302,52.302,95% CI,12,terrestrial,lab,,,,,30,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,30,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),3.3524,minute / 1 individual,0.9032,0.9032,,201.144,second / individual,54.192,54.192,95% CI,12,terrestrial,lab,,,,,33,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,33,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),2.9074,minute / 1 individual,0.6484,0.6484,,174.444,second / individual,38.904,38.904,95% CI,12,terrestrial,lab,,,,,36,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,36,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),1.9055,minute / 1 individual,0.3702,0.3702,,114.33,second / individual,22.212,22.212,95% CI,12,terrestrial,lab,,,,,38,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,38,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD471,Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),Endurance Time,Time maintained on a single-speed treadmill or flow chamber until exhaustion when escaping a consumer (or other non-biotic negative stimulus),0,minute / 1 individual,0,0,,0,second / individual,0,0,95% CI,12,terrestrial,lab,,,,,40.5551,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Aiken County, South Carolina, USA",,,,0,,33.56,-81.72,Homo sapiens,human,,,,Metazoa,Chordata,Mammalia,Primates,Hominidae,Homo,sapiens,adult,37,celsius,inferred (endotherm),,,,,,field collected,,,,,,,,,,,,,,,,80,kilogram,1,individual per arena (1),individual,1,arena,80,kilogram (wet body mass),Sceloporus undulatus,eastern fence lizard,Metazoa,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,undulatus,adult,40.5551,celsius,inferred (ambient),,,,,,field collected,26.5,33-20C (day/night),1209600,"""within two weeks of capture""",second,,,,,,,,0.063,meter,snout-vent length (mean),0.0055347638,kilogram,1,individual per arena (1),individual,1,arena,0.0055347638,kilogram (wet body mass),endurance rate,movement,biomechanics,Fig 1b,"Angilletta M.J. Jr., T. Hill & M.A. Robson. 2002. Is physiological performance optimized by thermoregulatory behaviour? A case study of the eastern fence lizard, Sceloporus undulatus. Journal of Thermal Biology 27, 199-204.",http://dx.doi.org/10.1016/S0306-4565(01)00084-5,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),32,centimeter / (1 individual * 1 second),,,,0.32,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00375,kilogram,wet body mass (point),0.00375,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00375,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),48,centimeter / (1 individual * 1 second),,,,0.48,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00149,kilogram,wet body mass (point),0.00149,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00149,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),48,centimeter / (1 individual * 1 second),,,,0.48,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00254,kilogram,wet body mass (point),0.00254,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00254,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),49,centimeter / (1 individual * 1 second),,,,0.49,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00211,kilogram,wet body mass (point),0.00211,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00211,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),52,centimeter / (1 individual * 1 second),,,,0.52,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00186,kilogram,wet body mass (point),0.00186,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00186,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),54,centimeter / (1 individual * 1 second),,,,0.54,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00499,kilogram,wet body mass (point),0.00499,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00499,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),56,centimeter / (1 individual * 1 second),,,,0.56,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00168,kilogram,wet body mass (point),0.00168,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00168,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
MTD472,Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),Critical Travel Velocity,Velocity at which an individual fails to maintain itself within a moving terrain that incrementally increases in speed (measured using a multi-speed flow chamber or treadmill),57,centimeter / (1 individual * 1 second),,,,0.57,meter / (individual * second),,,,1,freshwater,lab,0.0035,cubic metre,0.0035,cubic metre,15,direct,celsius,,,,,,,,,,not stated,,,,,not stated,,,"Deer Creek, Tehama County, California, USA",,,,0,,40.26,-121.393,retaining screen,retaining screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not stated,,,,,,Rhinichthys osculus,speckled dace,Metazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,osculus,adult,15,celsius,inferred (ambient),,,,,,field collected,,,,,,,,,,,,,0.00305,kilogram,wet body mass (point),0.00305,kilogram,1,individual per arena (1),individual,285.7142857143,cubic meter,0.00305,kilogram (wet body mass),critical travel velocity,endurance,biomechanics,Text (pg 1509),"Baltz D.M., P.B. Moyle & N.J. Knight. 1982. Competitive interactions between benthic stream fishes, riffle sculpin, Cottus gulosus, and speckled dace, Rhinichthys osculus. Canadian Journal of Fisheries and Aquatic Science 39, 1502-1511.",http://dx.doi.org/10.1139/f82-202,Biotraits,null@null.invalid,
